date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:16:09	66509/66509	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:08%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/khaled	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/khaled.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:09	77351/77351	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:08%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/kids-united	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/kids-united.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:10	66006/66006	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:08%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/kimberose	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/kimberose.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:10	65470/65470	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:09%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/laurence-nerbonne	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/laurence-nerbonne.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:11	64093/64093	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:09%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/les-enfants-de-la-terre	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/les-enfants-de-la-terre.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:11	69139/69139	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:10%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/lou	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/lou.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:12	71450/71450	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:11%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/louane	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/louane.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:12	65521/65521	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:11%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/lunis	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/lunis.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:13	67077/67077	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:12%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2017/m-pokora	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2017/m-pokora.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:13	67211/67211	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:12%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/madame-monsieur	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/madame-monsieur.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:13	62723/62723	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:12%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/ma%c3%ablle	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/ma%c3%ablle.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:14	65680/65680	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:13%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/marc-dupr%c3%a9	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/marc-dupr%c3%a9.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:14	65177/65177	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:13%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/maysha	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/maysha.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:15	65821/65821	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:14%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/mentissa	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/mentissa.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:15	64913/64913	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:14%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2021/micka%c3%abl-pouvin	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2021/micka%c3%abl-pouvin.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:16	72526/72526	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:15%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/nassi	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/nassi.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:16	67325/67325	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:15%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2017/olivier-dion	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2017/olivier-dion.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:16	70633/70633	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:15%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/orelsan	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/orelsan.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:17	66163/66163	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:16%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/r%c3%a9siste-com%c3%a9die-musicale	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/r%c3%a9siste-com%c3%a9die-musicale.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:17	65213/65213	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:16%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2021/shym	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2021/shym.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:18	67580/67580	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:17%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/sidoine	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/sidoine.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:18	78510/78510	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:17%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/vitaa-et-slimane	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/vitaa-et-slimane.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:19	65053/65053	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:18%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/smarty	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/smarty.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:19	66053/66053	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:18%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/soan	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/soan.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:20	71322/71322	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:19%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2017/stromae	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2017/stromae.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:20	69127/69127	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:19%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/2020	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2020/2020.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:21	72930/72930	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:19%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/tal	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2019/tal.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:21	65912/65912	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:20%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/tayc	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/tayc.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:21	64849/64849	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:20%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2021/trois-caf%c3%a9s-gourmands	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2021/trois-caf%c3%a9s-gourmands.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:22	64553/64553	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:21%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/toofan	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/toofan.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:22	65384/65384	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:21%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/le-vent-du-nord	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/le-vent-du-nord.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:22	65875/65875	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:21%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/we-are-world-citizens	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/we-are-world-citizens.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:23	65447/65447	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:22%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/wejdene	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/wejdene.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:23	65690/65690	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:22%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/yaniss-odua	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/yaniss-odua.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:24	65918/65918	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:23%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/yannick-noah	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2018/yannick-noah.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:24	66000/66000	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:23%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/youssou-ndour	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/youssou-ndour.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:25	68546/68546	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:24%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/zaho	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2022/zaho.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:25	65965/65965	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:24%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/zaz	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/zaz.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
08:16:29	65414/65414	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Feb%202024%2013:16:24%20GMT	https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/zeynab	C:/My%20Web%20Sites/manie%20musicalle/sites.google.com/ugcloud.ca/manie-musicale-les-artistes/2023/zeynab.html	(from https://sites.google.com/ugcloud.ca/manie-musicale-les-artistes/les-artistes)
